"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51045","3","102","72","0","2019","A","",3,217,6206498,0,0,551,28645,"",1.49,3.07,2.84,0.00,0.00,0.93,0.92,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51045","5","102","72","0","2019","A","",99,444,16179492,3650440,53878,701,36433,"",0.95,0.85,0.93,1.17,1.25,1.09,1.09,"",-2,-2.0,2,0.5,216677,1.4,85275,2.4,-11519,-17.6,6,0.9,284,0.8
"51047","1","102","72","0","2019","A","",18,229,16936696,0,0,1422,73959,"",2.06,0.76,0.90,0.00,0.00,1.18,1.18,"",1,5.9,12,5.5,1363980,8.8,0,0.0,0,0.0,44,3.2,2278,3.2
"51047","2","102","72","0","2019","A","N",22,0,0,0,0,0,0,"N",2.23,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"51047","3","102","72","0","2019","A","N",65,0,0,0,0,0,0,"N",2.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51047","5","102","72","0","2019","A","",1168,10197,409739749,87744025,810772,773,40184,"",0.94,0.90,0.85,1.00,0.97,0.94,0.94,"",-8,-0.7,95,0.9,14800841,3.7,2561459,3.0,3660,0.5,21,2.8,1089,2.8
"51049","1","102","72","0","2019","A","",3,12,590841,0,0,934,48562,"",2.19,0.51,0.52,0.00,0.00,0.99,0.99,"",1,50.0,0,0.0,26407,4.7,0,0.0,0,0.0,10,1.1,525,1.1
"51049","2","102","72","0","2019","A","",14,59,1884935,0,0,610,31724,"",9.07,1.52,1.33,0.00,0.00,0.87,0.87,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"51049","3","102","72","0","2019","A","N",4,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51049","5","102","72","0","2019","A","",156,468,14808695,4205117,27646,608,31614,"",0.80,0.53,0.51,0.65,0.76,0.95,0.95,"",-2,-1.3,-31,-6.2,193494,1.3,-174027,-4.0,-4518,-14.0,45,8.0,2320,7.9
"51051","1","102","72","0","2019","A","",8,35,1622881,0,0,881,45823,"",4.04,0.55,0.44,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,-76748,-4.5,0,0.0,0,0.0,-57,-6.1,-2970,-6.1
"51051","2","102","72","0","2019","A","",12,51,1750629,0,0,655,34048,"",5.37,0.48,0.38,0.00,0.00,0.79,0.79,"",2,20.0,11,27.5,152373,9.5,0,0.0,0,0.0,-105,-13.8,-5496,-13.9
"51051","3","102","72","0","2019","A","",33,869,25939376,3186185,53891,574,29858,"",6.03,2.66,2.19,9.53,36.39,0.82,0.82,"",0,0.0,14,1.6,1232275,5.0,114762,3.7,-2461,-4.4,18,3.2,964,3.3
"51051","5","102","72","0","2019","A","",246,1536,42572693,11855205,153737,533,27712,"",0.87,0.64,0.45,0.62,0.74,0.71,0.71,"",-8,-3.1,98,6.8,3765346,9.7,1073780,10.0,31464,25.7,14,2.7,728,2.7
"51053","1","102","72","0","2019","A","",13,38,2040316,0,0,1046,54408,"",4.52,0.23,0.19,0.00,0.00,0.85,0.85,"",1,8.3,-1,-2.6,82419,4.2,0,0.0,0,0.0,70,7.2,3663,7.2
"51053","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",4.93,0,0,0,0,0,0,"N",-1,-5.9,0,0,0,0,0,0,0,0,0,0,0,0
"51053","3","102","72","0","2019","A","",18,1039,41936447,485909,538,776,40369,"",2.27,1.23,1.23,0.52,0.10,1.00,1.00,"",-2,-10.0,-1,-0.1,1657214,4.1,30965,6.8,37,7.4,31,4.2,1651,4.3
"51053","5","102","72","0","2019","A","",346,5102,210816766,56760660,793174,795,41320,"",0.84,0.82,0.77,1.06,1.07,0.95,0.94,"",-3,-0.9,-96,-1.8,6762466,3.3,-2325281,-3.9,167120,26.7,40,5.3,2065,5.3
"51057","1","102","72","0","2019","A","",9,17,939887,0,0,1090,56677,"",4.25,0.25,0.28,0.00,0.00,1.14,1.13,"",1,12.5,0,0.0,58543,6.6,0,0.0,0,0.0,88,8.8,4578,8.8
"51057","2","102","72","0","2019","A","N",15,0,0,0,0,0,0,"N",6.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51057","3","102","72","0","2019","A","",5,464,16198965,8095622,32847,672,34949,"",0.86,1.33,1.48,18.74,23.44,1.11,1.11,"",0,0.0,11,2.4,963792,6.3,2288564,39.4,-4541,-12.1,25,3.9,1286,3.8
"51057","5","102","72","0","2019","A","",277,2645,92249394,19541066,144262,671,34883,"",0.92,1.03,1.06,0.79,0.73,1.03,1.03,"",-12,-4.2,-52,-1.9,1851456,2.0,-8770,0.0,-30012,-17.2,26,4.0,1367,4.1
"51059","1","102","72","0","2019","A","",136,24438,2655126815,0,0,2089,108647,"",0.63,2.10,1.79,0.00,0.00,0.85,0.85,"",-3,-2.2,25,0.1,36471303,1.4,0,0.0,0,0.0,26,1.3,1383,1.3
"51059","2","102","72","0","2019","A","N",32,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51059","3","102","72","0","2019","A","",84,48774,3094952306,4495169,20217,1220,63455,"",0.14,0.82,0.65,0.06,0.06,0.79,0.79,"",-1,-1.2,149,0.3,73659928,2.4,89998,2.0,1638,8.8,25,2.1,1320,2.1
"51059","5","102","72","0","2019","A","",33745,508495,46936252248,5096007588,60854210,1775,92304,"",1.09,1.16,1.24,1.22,1.30,1.06,1.06,"",-466,-1.4,8558,1.7,2409697921,5.4,124459695,2.5,-13173579,-17.8,62,3.6,3240,3.6
"51061","1","102","72","0","2019","A","",26,625,98910722,0,0,3045,158342,"",1.81,1.50,3.29,0.00,0.00,2.19,2.19,"",0,0.0,7,1.1,3127087,3.3,0,0.0,0,0.0,66,2.2,3457,2.2
"51061","2","102","72","0","2019","A","N",17,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51061","3","102","72","0","2019","A","",26,3350,147030810,447929,3869,844,43892,"",0.66,1.58,1.52,0.20,0.54,0.97,0.97,"",0,0.0,36,1.1,7186756,5.1,-37071,-7.6,-944,-19.6,32,3.9,1690,4.0
"51061","5","102","72","0","2019","A","",1892,13990,661986202,130408615,984353,910,47318,"",0.92,0.89,0.86,0.99,0.97,0.96,0.96,"",-50,-2.6,-263,-1.8,5600249,0.9,-111243,-0.1,-208632,-17.5,24,2.7,1264,2.7
"51063","1","102","72","0","2019","A","",7,46,2534578,0,0,1050,54605,"",2.47,0.70,0.88,0.00,0.00,1.25,1.25,"",0,0.0,-2,-4.2,-302495,-10.7,0,0.0,0,0.0,-85,-7.5,-4398,-7.5
"51063","2","102","72","0","2019","A","",8,32,1269418,0,0,757,39362,"",2.50,0.29,0.36,0.00,0.00,1.21,1.21,"",-1,-11.1,3,10.3,49632,4.1,0,0.0,0,0.0,-45,-5.6,-2340,-5.6
"51063","3","102","72","0","2019","A","N",5,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51063","5","102","72","0","2019","A","",358,2053,53948958,17930140,110046,505,26275,"",0.88,0.83,0.73,0.79,0.74,0.88,0.88,"",-3,-0.8,45,2.2,2517903,4.9,259262,1.5,-13983,-11.3,13,2.6,665,2.6
"51065","1","102","72","0","2019","A","",7,36,1825394,0,0,982,51060,"",1.99,0.45,0.38,0.00,0.00,0.85,0.85,"",2,40.0,3,9.1,62693,3.6,0,0.0,0,0.0,-32,-3.2,-1689,-3.2
"51065","2","102","72","0","2019","A","",13,416,18626683,0,0,862,44830,"",3.28,3.14,3.14,0.00,0.00,1.00,1.00,"",-1,-7.1,24,6.1,2474842,15.3,0,0.0,0,0.0,69,8.7,3582,8.7
"51065","3","102","72","0","2019","A","N",3,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51065","5","102","72","0","2019","A","",467,2133,80893753,17986364,116175,729,37922,"",0.93,0.71,0.66,0.71,0.84,0.93,0.93,"",13,2.9,-73,-3.3,-283222,-0.3,-790900,-4.2,-25329,-17.9,21,3.0,1127,3.1
"51067","1","102","72","0","2019","A","",15,95,4937067,0,0,999,51969,"",1.66,0.34,0.35,0.00,0.00,1.04,1.04,"",1,7.1,0,0.0,65191,1.3,0,0.0,0,0.0,16,1.6,865,1.7
"51067","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"51067","3","102","72","0","2019","A","",18,2143,75791159,109573,121,680,35370,"",0.72,1.49,1.67,0.07,0.02,1.13,1.13,"",0,0.0,12,0.6,1502483,2.0,-21209,-16.2,-4310,-97.3,10,1.5,515,1.5
"51067","5","102","72","0","2019","A","",1168,8117,258828531,71206818,545695,613,31887,"",0.90,0.76,0.72,0.77,0.58,0.94,0.94,"",-31,-2.6,-218,-2.6,3380044,1.3,-1743252,-2.4,-133439,-19.6,24,4.1,1238,4.0
"51069","1","102","72","0","2019","A","",12,1208,99237670,0,0,1580,82173,"",1.04,1.96,2.38,0.00,0.00,1.21,1.21,"",0,0.0,60,5.2,2022467,2.1,0,0.0,0,0.0,-49,-3.0,-2522,-3.0
"51069","2","102","72","0","2019","A","N",15,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51069","3","102","72","0","2019","A","",22,3805,177967146,251988,900,900,46775,"",0.69,1.21,1.33,0.07,0.07,1.10,1.10,"",0,0.0,92,2.5,17366546,10.8,12884,5.4,38,4.4,68,8.2,3522,8.1
"51069","5","102","72","0","2019","A","",1549,18622,749147236,174499988,1613166,774,40230,"",0.94,0.80,0.70,0.87,0.86,0.87,0.87,"",-42,-2.6,707,3.9,56975203,8.2,9322787,5.6,52045,3.3,31,4.2,1594,4.1
"51071","1","102","72","0","2019","A","",10,32,1686490,0,0,1019,52979,"",4.36,0.38,0.34,0.00,0.00,0.90,0.90,"",2,25.0,0,0.0,54947,3.4,0,0.0,0,0.0,39,4.0,1993,3.9
"51071","2","102","72","0","2019","A","N",11,0,0,0,0,0,0,"N",4.25,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"51071","3","102","72","0","2019","A","N",18,0,0,0,0,0,0,"N",2.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51071","5","102","72","0","2019","A","",295,2326,76993460,18709942,169053,636,33098,"",0.90,0.73,0.61,0.78,0.67,0.83,0.83,"",2,0.7,-150,-6.1,-7124474,-8.5,-557174,-2.9,-68607,-28.9,-17,-2.6,-875,-2.6
"51073","1","102","72","0","2019","A","",21,86,5316537,0,0,1193,62061,"",3.50,0.48,0.58,0.00,0.00,1.20,1.20,"",1,5.0,0,0.0,-93597,-1.7,0,0.0,0,0.0,-18,-1.5,-909,-1.4
"51073","2","102","72","0","2019","A","N",17,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51073","3","102","72","0","2019","A","N",23,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,"N",1,4.5,0,0,0,0,0,0,0,0,0,0,0,0
"51073","5","102","72","0","2019","A","",768,6605,217520792,51655705,371304,633,32931,"",0.90,0.99,0.93,1.12,1.14,0.94,0.94,"",16,2.1,-10,-0.2,12544971,6.1,450680,0.9,8195,2.3,37,6.2,1944,6.3
"51075","1","102","72","0","2019","A","",10,41,1904063,0,0,895,46535,"",2.03,0.12,0.04,0.00,0.00,0.33,0.33,"",1,11.1,0,0.0,64630,3.5,0,0.0,0,0.0,23,2.6,1210,2.7
"51075","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",2.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51075","3","102","72","0","2019","A","",6,918,37219015,94200,104,779,40525,"",0.44,0.55,0.25,0.04,0.01,0.45,0.45,"",0,0.0,19,2.1,1778073,5.0,23393,33.0,27,35.1,21,2.8,1088,2.8
"51075","5","102","72","0","2019","A","",645,14450,1593971954,145859151,1759807,2121,110311,"",0.92,1.17,1.33,1.17,1.22,1.14,1.14,"",3,0.5,1185,8.9,167359401,11.7,14058053,10.7,48132,2.8,53,2.6,2764,2.6
"51077","1","102","72","0","2019","A","",7,27,1158804,0,0,838,43591,"",2.90,0.45,0.46,0.00,0.00,1.05,1.05,"",1,16.7,1,3.8,9685,0.8,0,0.0,0,0.0,-9,-1.1,-465,-1.1
"51077","2","102","72","0","2019","A","",14,389,14402478,0,0,712,37001,"",5.14,3.90,4.65,0.00,0.00,1.19,1.19,"",0,0.0,-22,-5.4,102110,0.7,0,0.0,0,0.0,42,6.3,2179,6.3
"51077","3","102","72","0","2019","A","",16,619,18147906,3846877,29976,564,29338,"",2.40,2.01,2.25,11.43,21.51,1.12,1.12,"",0,0.0,-6,-1.0,389805,2.2,-2193883,-36.3,-32334,-51.9,18,3.3,921,3.2
"51077","5","102","72","0","2019","A","",315,1634,40539541,15465639,173005,477,24816,"",0.92,0.72,0.63,0.80,0.88,0.87,0.88,"",-20,-6.0,295,22.0,7342269,22.1,1683015,12.2,47680,38.0,0,0.0,28,0.1
"51079","1","102","72","0","2019","A","",7,36,1855707,0,0,991,51547,"",2.33,0.51,0.52,0.00,0.00,1.01,1.01,"",1,16.7,0,0.0,-196508,-9.6,0,0.0,0,0.0,-105,-9.6,-5459,-9.6
"51079","2","102","72","0","2019","A","N",8,0,0,0,0,0,0,"N",2.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51079","3","102","72","0","2019","A","",6,789,30430323,409028,532,742,38576,"",0.72,2.20,2.63,1.19,0.55,1.20,1.20,"",0,0.0,-14,-1.7,-803388,-2.6,36185,9.7,-3234,-85.9,-6,-0.8,-345,-0.9
"51079","5","102","72","0","2019","A","",394,2452,82721544,20962982,148521,649,33738,"",0.92,0.93,0.90,1.06,1.09,0.97,0.97,"",-13,-3.2,90,3.8,7018629,9.3,559821,2.7,21410,16.8,33,5.4,1683,5.3
"51081","1","102","72","0","2019","A","",4,27,1375298,0,0,983,51095,"",2.94,0.33,0.27,0.00,0.00,0.81,0.81,"",1,33.3,1,3.8,33198,2.5,0,0.0,0,0.0,3,0.3,129,0.3
"51081","2","102","72","0","2019","A","",15,930,39327940,0,0,813,42277,"",9.76,6.87,6.20,0.00,0.00,0.90,0.90,"",0,0.0,23,2.5,1412706,3.7,0,0.0,0,0.0,9,1.1,466,1.1
"51081","3","102","72","0","2019","A","",6,687,26218163,0,0,734,38182,"",1.60,1.65,1.59,0.00,0.00,0.97,0.97,"",0,0.0,5,0.7,788379,3.1,0,0.0,0,0.0,17,2.4,890,2.4
"51081","5","102","72","0","2019","A","",172,1302,63002081,11565277,77281,931,48404,"",0.89,0.42,0.48,0.57,0.43,1.13,1.13,"",-6,-3.4,-102,-7.3,823636,1.3,-1743188,-13.1,-32213,-29.4,80,9.4,4128,9.3
"51083","1","102","72","0","2019","A","",14,87,4517710,0,0,999,51928,"",2.27,0.38,0.37,0.00,0.00,0.96,0.96,"",1,7.7,2,2.4,-10572,-0.2,0,0.0,0,0.0,-21,-2.1,-1086,-2.0
"51083","2","102","72","0","2019","A","N",25,0,0,0,0,0,0,"N",3.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51083","3","102","72","0","2019","A","N",23,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51083","5","102","72","0","2019","A","",856,7357,259725977,63057049,551068,679,35302,"",0.97,0.86,0.82,0.88,0.82,0.95,0.95,"",-40,-4.5,263,3.7,13405658,5.4,193836,0.3,-174030,-24.0,11,1.6,582,1.7
"51085","1","102","72","0","2019","A","",15,168,10151239,0,0,1165,60574,"",0.66,0.16,0.16,0.00,0.00,0.97,0.97,"",1,7.1,1,0.6,30152,0.3,0,0.0,0,0.0,2,0.2,120,0.2
"51085","2","102","72","0","2019","A","N",17,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"51085","3","102","72","0","2019","A","",26,4774,192038719,601543,782,774,40229,"",0.42,0.92,0.94,0.10,0.03,1.02,1.02,"",0,0.0,-10,-0.2,4870487,2.6,-82343,-12.0,-108,-12.1,22,2.9,1103,2.8
"51085","5","102","72","0","2019","A","",3022,39660,1672635454,345655960,3304303,811,42175,"",0.94,1.03,1.02,1.01,1.01,0.99,0.99,"",-8,-0.3,1625,4.3,96711097,6.1,13144975,4.0,-35702,-1.1,14,1.8,742,1.8
"51087","1","102","72","0","2019","A","",26,2221,155670975,0,0,1348,70085,"",0.37,0.62,0.55,0.00,0.00,0.88,0.88,"",1,4.0,-21,-0.9,-3811763,-2.4,0,0.0,0,0.0,-20,-1.5,-1039,-1.5
"51087","2","102","72","0","2019","A","N",35,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51087","3","102","72","0","2019","A","",93,13626,608013617,13357,15,858,44621,"",0.48,0.74,0.66,0.00,0.00,0.89,0.89,"",-1,-1.1,194,1.4,24686202,4.2,8091,153.6,-116,-88.5,23,2.8,1194,2.7
"51087","5","102","72","0","2019","A","",10734,156539,8754358654,1443760282,16674401,1075,55925,"",1.08,1.16,1.20,1.16,1.16,1.03,1.03,"",31,0.3,180,0.1,275567844,3.3,13463888,0.9,-2562454,-13.3,32,3.1,1699,3.1
"51089","1","102","72","0","2019","A","",9,73,3848941,0,0,1021,53089,"",0.91,0.24,0.26,0.00,0.00,1.09,1.09,"",1,12.5,1,1.4,52507,1.4,0,0.0,0,0.0,2,0.2,116,0.2
"51089","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51089","3","102","72","0","2019","A","N",21,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51089","5","102","72","0","2019","A","",1468,8985,260543925,80700383,997844,558,28999,"",1.04,0.80,0.69,0.80,0.84,0.87,0.87,"",-55,-3.6,-173,-1.9,2501378,1.0,55397,0.1,-117698,-10.6,16,3.0,821,2.9
"51091","1","102","72","0","2019","A","",5,6,241327,0,0,807,41970,"",8.00,0.69,0.62,0.00,0.00,0.94,0.94,"",1,25.0,-1,-14.3,2520,1.1,0,0.0,0,0.0,118,17.1,6149,17.2
"51091","2","102","72","0","2019","A","N",8,0,0,0,0,0,0,"N",11.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51091","3","102","72","0","2019","A","",3,129,3841794,0,0,573,29781,"",1.74,2.92,3.09,0.00,0.00,1.06,1.06,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51091","5","102","72","0","2019","A","",61,211,6950290,1717424,12073,633,32927,"",0.68,0.65,0.70,0.92,0.79,1.08,1.08,"",-5,-7.6,0,0.0,-322635,-4.4,51039,3.1,-1945,-13.9,-31,-4.7,-1583,-4.6
"51093","1","102","72","0","2019","A","",13,80,4442952,0,0,1062,55249,"",2.60,0.40,0.35,0.00,0.00,0.87,0.87,"",1,8.3,-2,-2.4,-398249,-8.2,0,0.0,0,0.0,-70,-6.2,-3611,-6.1
"51093","2","102","72","0","2019","A","",14,69,2428924,0,0,678,35244,"",2.48,0.21,0.15,0.00,0.00,0.74,0.74,"",0,0.0,2,3.0,153880,6.8,0,0.0,0,0.0,29,4.5,1498,4.4
"51093","3","102","72","0","2019","A","",9,1324,57365529,4562890,22721,833,43325,"",0.65,1.28,1.39,3.64,3.27,1.08,1.08,"",0,0.0,42,3.3,2464837,4.5,-3246055,-41.6,-21655,-48.8,9,1.1,490,1.1
"51093","5","102","72","0","2019","A","",674,5578,236023893,50885740,553359,814,42315,"",0.95,0.73,0.72,0.71,0.57,0.98,0.97,"",34,5.3,317,6.0,-12918880,-5.2,1019213,2.0,-78819,-12.5,-96,-10.5,-5007,-10.6
"51095","1","102","72","0","2019","A","",5,78,3942966,0,0,967,50282,"",0.43,0.14,0.12,0.00,0.00,0.88,0.88,"",1,25.0,3,4.0,-94544,-2.3,0,0.0,0,0.0,-67,-6.5,-3492,-6.5
"51095","2","102","72","0","2019","A","",11,1053,44225672,0,0,807,41990,"",0.83,1.12,1.10,0.00,0.00,0.98,0.98,"N",-1,-8.3,0,0,0,0,0,0,0,0,0,0,0,0
"51095","3","102","72","0","2019","A","",24,3273,136790928,0,0,804,41789,"",0.74,1.13,1.31,0.00,0.00,1.16,1.16,"",-1,-4.0,100,3.2,6542289,5.0,0,0.0,0,0.0,15,1.9,740,1.8
"51095","5","102","72","0","2019","A","",1700,22653,827085268,197099988,2220257,702,36511,"",1.02,1.06,0.99,1.11,1.15,0.94,0.94,"",4,0.2,100,0.4,37258656,4.7,7231545,3.8,-859855,-27.9,29,4.3,1490,4.3
"51097","1","102","72","0","2019","A","",7,9,405857,0,0,829,43100,"",6.75,0.45,0.37,0.00,0.00,0.78,0.78,"",1,16.7,-1,-10.0,9699,2.4,0,0.0,0,0.0,61,7.9,3151,7.9
"51097","2","102","72","0","2019","A","N",5,0,0,0,0,0,0,"N",4.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51097","3","102","72","0","2019","A","",9,259,8539014,2147912,15465,635,33022,"",3.14,2.54,2.40,16.83,45.18,0.95,0.95,"",1,12.5,-2,-0.8,351061,4.3,-62719,-2.8,-2479,-13.8,32,5.3,1681,5.4
"51097","5","102","72","0","2019","A","",109,445,16421662,3964953,32051,709,36875,"",0.74,0.59,0.58,0.54,0.67,0.98,0.98,"",-7,-6.0,-5,-1.1,124178,0.8,-268590,-6.3,-10441,-24.6,12,1.7,618,1.7
"51099","1","102","72","0","2019","A","",14,5207,589842343,0,0,2178,113271,"",3.81,23.25,23.46,0.00,0.00,1.01,1.01,"",1,7.7,213,4.3,34817481,6.3,0,0.0,0,0.0,41,1.9,2122,1.9
"51099","2","102","72","0","2019","A","",11,51,1780188,0,0,676,35135,"",2.65,0.14,0.06,0.00,0.00,0.42,0.42,"",0,0.0,-1,-1.9,30740,1.8,0,0.0,0,0.0,33,5.1,1706,5.1
"51099","3","102","72","0","2019","A","N",4,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51099","5","102","72","0","2019","A","",501,5112,286142189,46261802,504125,1076,55971,"",0.96,0.61,0.44,1.16,1.18,0.73,0.73,"",-1,-0.2,17,0.3,7189242,2.6,1461198,3.3,-157127,-23.8,23,2.2,1219,2.2
"51101","1","102","72","0","2019","A","",5,28,1469603,0,0,1022,53118,"",1.88,0.37,0.30,0.00,0.00,0.83,0.83,"",1,25.0,2,7.7,116100,8.6,0,0.0,0,0.0,5,0.5,212,0.4
"51101","2","102","72","0","2019","A","N",11,0,0,0,0,0,0,"N",3.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51101","3","102","72","0","2019","A","",6,701,26025046,2596453,8297,714,37134,"",0.82,1.82,1.66,6.12,5.65,0.92,0.92,"",0,0.0,19,2.8,1145214,4.6,1227764,89.7,4528,120.1,12,1.7,631,1.7
"51101","5","102","72","0","2019","A","",328,2202,77903435,18903806,150849,680,35373,"",0.87,0.77,0.63,0.77,0.73,0.81,0.81,"",6,1.9,22,1.0,2742108,3.6,1154760,6.5,-12326,-7.6,17,2.6,891,2.6
"51103","1","102","72","0","2019","A","",10,34,1772344,0,0,1015,52775,"",3.46,0.39,0.39,0.00,0.00,1.01,1.01,"",1,11.1,2,6.2,122323,7.4,0,0.0,0,0.0,23,2.3,1212,2.4
"51103","2","102","72","0","2019","A","N",10,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"51103","3","102","72","0","2019","A","",6,455,16378451,1553174,7363,692,35983,"",0.75,1.03,1.13,3.35,3.90,1.09,1.09,"",0,0.0,-1,-0.2,601633,3.8,-15382,-1.0,-1605,-17.9,27,4.1,1378,4.0
"51103","5","102","72","0","2019","A","",392,3588,130271043,28331691,299264,698,36309,"",0.95,1.10,1.13,1.06,1.13,1.02,1.02,"",-2,-0.5,71,2.0,1440468,1.1,-7031,0.0,-9524,-3.1,-6,-0.9,-317,-0.9
"51105","1","102","72","0","2019","A","",13,413,28563370,0,0,1329,69105,"",4.02,5.27,7.62,0.00,0.00,1.45,1.44,"",1,8.3,3,0.7,530499,1.9,0,0.0,0,0.0,13,1.0,663,1.0
"51105","2","102","72","0","2019","A","N",14,0,0,0,0,0,0,"N",3.84,0,0,0,0,0,0,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"51105","3","102","72","0","2019","A","",20,975,31226074,8061005,33527,616,32043,"",2.24,2.44,2.59,18.90,24.78,1.06,1.06,"",0,0.0,-25,-2.5,602509,2.0,6298,0.1,2607,8.4,27,4.6,1417,4.6
"51105","5","102","72","0","2019","A","",454,2240,61390289,19493820,149247,527,27402,"",0.99,0.76,0.64,0.79,0.78,0.84,0.84,"",-26,-5.4,-86,-3.7,-957306,-1.5,-100722,-0.5,-9908,-6.2,12,2.3,598,2.2
"51107","1","102","72","0","2019","A","",46,4536,458163917,0,0,1942,100999,"",0.62,1.38,1.47,0.00,0.00,1.06,1.06,"",0,0.0,178,4.1,26382209,6.1,0,0.0,0,0.0,37,1.9,1923,1.9
"51107","2","102","72","0","2019","A","N",19,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51107","3","102","72","0","2019","A","",243,21381,1137167509,6075070,14108,1023,53185,"",1.18,1.28,1.13,0.31,0.18,0.89,0.89,"",3,1.2,1080,5.3,119331428,11.7,233169,4.0,-703,-4.7,59,6.1,3049,6.1
"51107","5","102","72","0","2019","A","",11193,122745,7945711568,1172927841,11604349,1245,64734,"",1.05,0.99,1.00,1.05,1.05,1.00,1.00,"",103,0.9,3796,3.2,301566484,3.9,53651337,4.8,-850561,-6.8,9,0.7,470,0.7
"51109","1","102","72","0","2019","A","",9,64,3443370,0,0,1033,53733,"",1.56,0.35,0.27,0.00,0.00,0.76,0.76,"",1,12.5,1,1.6,178059,5.5,0,0.0,0,0.0,34,3.4,1765,3.4
